order_id,customer_id,timestamp,order_amount,product_category,payment_method,customer_age_days,previous_orders,previous_returns,customer_return_rate,orders_last_7_days,orders_last_30_days,returns_last_7_days,returns_last_30_days,average_order_value,discount_percentage,delivery_days,return_days_after_delivery,address_change_count,payment_failures,previous_chargebacks,is_first_order,is_high_value_order,is_abusive_return
ORD_343236_44204,CUST_010688,2025-07-18 06:06:45,124.31,Clothing,Credit Card,360,11,2,0.1818,0,1,0,0,137.17,7.6,6,10,0,1,0,0,0,0
ORD_946901_43678,CUST_010551,2025-07-18 06:08:33,162.07,Beauty,Credit Card,882,14,4,0.2857,0,2,0,1,171.78,26.9,2,4,0,2,0,0,1,1
ORD_874446_17497,CUST_004202,2025-07-18 06:12:28,56.18,Clothing,Debit Card,269,9,1,0.1111,0,1,0,0,42.92,22.0,5,6,0,1,1,0,0,1
ORD_136111_54173,CUST_013101,2025-07-18 06:13:52,71.41,Electronics,Credit Card,606,9,3,0.3333,0,0,0,0,91.84,24.4,4,0,1,0,0,0,0,1
ORD_810664_31891,CUST_007657,2025-07-18 06:14:44,19.91,Electronics,COD,855,13,9,0.6923,1,2,1,2,23.72,1.3,4,0,1,0,0,0,0,1
ORD_879350_78060,CUST_018752,2025-07-18 06:25:08,23.9,Books,Debit Card,890,8,2,0.25,1,1,0,0,34.58,9.8,5,15,0,0,1,0,0,0
ORD_689248_18819,CUST_004500,2025-07-18 06:25:51,157.1,Books,UPI,1033,8,0,0.0,0,1,0,0,139.15,3.8,2,9,1,2,1,0,1,1
ORD_248936_52685,CUST_012720,2025-07-18 06:27:57,126.66,Home,Credit Card,625,13,2,0.1538,0,1,0,1,153.19,7.0,2,0,0,2,1,0,0,1
ORD_121041_10562,CUST_002518,2025-07-18 06:30:57,90.98,Clothing,UPI,573,13,6,0.4615,0,1,0,0,68.44,23.8,4,10,0,0,0,0,0,1
ORD_654047_3605,CUST_000860,2025-07-18 06:32:10,328.79,Clothing,UPI,301,13,1,0.0769,0,3,0,0,347.14,8.9,5,19,0,0,0,0,1,1
ORD_819474_30111,CUST_007218,2025-07-18 06:32:42,194.99,Clothing,Debit Card,327,10,1,0.1,0,0,0,0,162.26,28.1,3,7,0,3,0,0,1,1
ORD_759254_79932,CUST_019182,2025-07-18 06:40:32,387.4,Clothing,Netbanking,743,14,5,0.3571,0,1,0,0,273.91,2.8,4,0,1,0,0,0,1,1
ORD_313212_59616,CUST_014404,2025-07-18 06:47:28,127.39,Clothing,UPI,1062,15,2,0.1333,0,1,0,0,166.59,15.0,5,6,1,2,0,0,0,1
ORD_337098_63070,CUST_015217,2025-07-18 06:49:35,68.01,Clothing,COD,870,9,1,0.1111,1,1,0,0,81.42,4.3,7,12,0,0,0,0,0,0
ORD_772931_31042,CUST_007439,2025-07-18 06:50:31,41.62,Clothing,COD,1089,6,3,0.5,0,0,0,0,44.05,45.2,2,12,1,0,0,0,0,1
ORD_214217_88970,CUST_021308,2025-07-18 07:03:25,39.18,Clothing,Debit Card,315,13,5,0.3846,0,2,0,1,42.32,12.5,1,2,0,1,0,0,0,0
ORD_111933_29438,CUST_007053,2025-07-18 07:11:45,102.52,Books,COD,1139,5,2,0.4,0,0,0,0,64.07,44.0,6,20,0,0,2,0,0,1
ORD_911196_75913,CUST_018236,2025-07-18 07:13:04,51.97,Clothing,Debit Card,768,12,4,0.3333,1,2,0,1,58.75,18.4,6,1,1,0,0,0,0,1
ORD_559655_71918,CUST_017275,2025-07-18 07:20:40,66.22,Books,Credit Card,1192,8,3,0.375,0,0,0,0,72.84,50.8,1,2,0,4,0,0,0,0
ORD_521475_96117,CUST_023050,2025-07-18 07:28:56,45.19,Beauty,Debit Card,975,6,1,0.1667,0,1,0,1,42.22,3.5,5,0,0,0,0,0,0,1
ORD_166113_54562,CUST_013194,2025-07-18 07:33:16,25.25,Home,Credit Card,354,8,3,0.375,0,0,0,0,33.27,17.4,4,2,1,0,0,0,0,1
ORD_169411_9755,CUST_002315,2025-07-18 07:35:42,71.57,Beauty,Credit Card,287,13,4,0.3077,0,5,0,1,62.66,37.8,6,0,3,0,0,0,0,1
ORD_471998_50788,CUST_012246,2025-07-18 07:38:40,66.8,Books,Credit Card,831,7,1,0.1429,0,1,0,0,43.89,15.9,2,11,0,0,0,0,0,0
ORD_608632_25275,CUST_006087,2025-07-18 07:49:52,141.31,Clothing,Credit Card,1003,12,3,0.25,0,2,0,0,110.79,27.0,3,5,3,1,0,0,0,1
ORD_417590_66492,CUST_015988,2025-07-18 07:50:37,25.47,Electronics,Credit Card,290,16,0,0.0,1,2,0,0,36.16,2.7,4,5,1,0,0,0,0,0
ORD_352383_51155,CUST_012336,2025-07-18 07:55:53,51.59,Books,Credit Card,813,9,1,0.1111,0,0,0,0,39.68,17.2,5,6,0,0,0,0,0,0
ORD_270908_98775,CUST_023703,2025-07-18 07:59:55,90.85,Books,Credit Card,1171,22,4,0.1818,1,4,0,1,127.92,28.5,5,1,3,2,0,0,0,1
ORD_862215_64958,CUST_015638,2025-07-18 08:14:17,41.34,Beauty,Netbanking,388,16,4,0.25,0,3,0,1,35.57,12.5,3,14,0,1,0,0,0,0
ORD_439475_25549,CUST_006134,2025-07-18 08:20:09,64.01,Clothing,Credit Card,1064,13,0,0.0,2,3,0,0,82.8,8.3,5,4,1,0,0,0,0,0
ORD_623968_81933,CUST_019659,2025-07-18 08:30:03,71.84,Beauty,UPI,770,17,3,0.1765,0,2,0,0,89.02,22.8,3,6,0,1,0,0,0,1
ORD_712894_21793,CUST_005226,2025-07-18 08:30:22,36.89,Books,UPI,548,9,5,0.5556,2,2,1,1,35.57,16.0,3,9,1,0,0,0,0,1
ORD_523722_63329,CUST_015279,2025-07-18 08:36:13,28.71,Clothing,UPI,601,8,2,0.25,0,2,0,1,26.55,36.3,5,26,2,2,0,0,0,1
ORD_537124_17962,CUST_004290,2025-07-18 08:37:27,49.61,Clothing,COD,758,9,1,0.1111,0,2,0,0,60.67,24.4,2,1,0,1,0,0,0,0
ORD_989871_16271,CUST_003926,2025-07-18 08:37:47,144.59,Books,UPI,829,6,1,0.1667,0,1,0,0,172.13,6.4,2,1,0,0,0,0,0,0
ORD_720686_54784,CUST_013258,2025-07-18 08:46:52,26.41,Beauty,Debit Card,820,7,3,0.4286,0,1,0,0,21.86,34.6,3,1,1,3,0,0,0,1
ORD_984817_17072,CUST_004119,2025-07-18 09:01:53,166.81,Clothing,UPI,799,10,0,0.0,0,0,0,0,174.95,38.6,3,0,0,1,0,0,1,0
ORD_835915_81365,CUST_019535,2025-07-18 09:08:36,34.73,Beauty,Netbanking,838,11,5,0.4545,1,1,1,1,36.01,20.1,8,2,3,1,0,0,0,1
ORD_233587_31646,CUST_007595,2025-07-18 09:17:41,65.19,Beauty,Credit Card,910,10,0,0.0,0,1,0,0,70.03,2.7,6,16,3,0,0,0,0,1
ORD_620251_1745,CUST_000406,2025-07-18 09:17:57,178.72,Clothing,UPI,691,9,0,0.0,0,2,0,0,181.22,22.0,5,2,0,0,0,0,1,0
ORD_854719_100804,CUST_024201,2025-07-18 09:21:31,58.45,Clothing,UPI,560,9,2,0.2222,0,1,0,0,51.9,10.9,4,8,0,1,0,0,0,1
ORD_462168_84197,CUST_020207,2025-07-18 09:27:24,116.38,Home,Credit Card,1090,15,5,0.3333,0,0,0,0,97.64,2.5,4,2,1,0,0,0,0,1
ORD_889235_40518,CUST_009785,2025-07-18 09:31:56,208.4,Beauty,Debit Card,522,8,4,0.5,0,0,0,0,294.92,4.8,2,5,0,0,0,0,1,0
ORD_432624_102229,CUST_024561,2025-07-18 09:33:34,58.28,Beauty,UPI,894,16,5,0.3125,0,1,0,1,50.76,39.1,6,2,0,1,0,0,0,1
ORD_254106_17563,CUST_004214,2025-07-18 09:48:25,187.3,Books,Credit Card,293,18,4,0.2222,0,1,0,0,198.28,45.7,5,0,9,1,0,0,1,0
ORD_503338_61682,CUST_014904,2025-07-18 09:52:31,43.48,Clothing,UPI,295,5,4,0.8,0,0,0,0,56.41,24.1,2,1,0,0,0,0,0,0
ORD_104760_71670,CUST_017218,2025-07-18 10:19:56,45.22,Clothing,Debit Card,765,13,5,0.3846,0,0,0,0,45.04,28.8,4,3,1,2,0,0,0,1
ORD_798496_87784,CUST_021036,2025-07-18 10:25:35,90.93,Clothing,UPI,779,16,9,0.5625,0,1,0,0,89.11,35.0,9,16,0,7,0,0,0,1
ORD_548380_86806,CUST_020816,2025-07-18 10:38:15,323.45,Books,Debit Card,487,10,1,0.1,0,0,0,0,283.92,17.4,3,4,1,0,0,0,1,1
ORD_961749_5344,CUST_001285,2025-07-18 10:39:03,35.18,Clothing,Debit Card,883,11,4,0.3636,0,1,0,0,25.74,1.8,3,6,0,0,0,0,0,0
ORD_955644_44,CUST_000009,2025-07-18 10:39:24,40.31,Clothing,COD,628,11,3,0.2727,1,3,0,1,101.4,17.8,2,2,0,1,0,0,0,1
ORD_209282_83400,CUST_020019,2025-07-18 10:47:39,35.97,Clothing,Debit Card,854,9,1,0.1111,1,2,0,1,44.65,65.5,3,8,0,1,1,0,0,1
ORD_257084_60782,CUST_014692,2025-07-18 10:50:01,18.83,Electronics,Credit Card,544,10,1,0.1,0,1,0,0,19.1,37.8,4,0,0,0,0,0,0,0
ORD_387359_35495,CUST_008524,2025-07-18 11:03:43,34.39,Electronics,COD,1151,10,2,0.2,0,1,0,1,49.97,33.4,6,1,0,0,0,0,0,0
ORD_211980_94088,CUST_022559,2025-07-18 11:04:14,208.18,Clothing,UPI,534,9,1,0.1111,0,2,0,0,165.92,4.0,3,2,2,0,0,0,1,1
ORD_213017_81139,CUST_019473,2025-07-18 11:07:37,137.21,Beauty,Debit Card,1052,8,3,0.375,1,1,0,0,134.5,23.5,6,16,3,0,0,0,0,1
ORD_376057_36149,CUST_008690,2025-07-18 11:11:23,124.9,Home,Credit Card,1132,10,5,0.5,0,0,0,0,148.58,5.1,6,6,1,0,0,0,0,1
ORD_265926_78771,CUST_018920,2025-07-18 11:14:13,58.97,Books,UPI,648,9,5,0.5556,0,0,0,0,63.97,43.4,2,4,5,0,0,0,0,1
ORD_924434_3625,CUST_000866,2025-07-18 11:15:37,11.65,Beauty,Debit Card,1151,16,7,0.4375,0,3,0,2,22.0,14.7,7,2,0,1,0,0,0,0
ORD_294551_32319,CUST_007772,2025-07-18 11:16:07,48.37,Beauty,Credit Card,581,8,4,0.5,0,1,0,1,81.1,44.5,5,4,0,0,0,0,0,1
ORD_326051_89512,CUST_021442,2025-07-18 11:18:45,210.72,Electronics,Debit Card,592,4,3,0.75,0,1,0,0,218.1,1.4,5,4,0,0,0,0,1,1
ORD_101279_49838,CUST_012034,2025-07-18 11:23:29,25.05,Home,Credit Card,424,14,8,0.5714,0,3,0,2,27.45,31.1,2,16,4,1,0,0,0,1
ORD_898811_76960,CUST_018485,2025-07-18 11:23:55,40.91,Clothing,UPI,505,6,1,0.1667,0,2,0,0,70.81,18.0,4,14,4,1,0,0,0,1
ORD_927057_61256,CUST_014807,2025-07-18 11:28:38,243.18,Electronics,Netbanking,588,4,1,0.25,0,0,0,0,255.66,7.8,4,10,0,0,0,0,1,0
ORD_226708_11106,CUST_002664,2025-07-18 11:52:13,367.81,Home,Credit Card,804,17,2,0.1176,0,4,0,1,259.74,7.5,1,6,0,1,0,0,1,0
ORD_397381_19960,CUST_004787,2025-07-18 11:52:36,41.0,Books,Credit Card,626,11,0,0.0,1,1,0,0,63.91,5.9,4,1,3,0,0,0,0,1
ORD_450632_100545,CUST_024139,2025-07-18 11:59:15,76.62,Electronics,Netbanking,952,17,0,0.0,0,1,0,0,63.35,9.0,4,20,0,2,1,0,0,1
ORD_171024_50697,CUST_012222,2025-07-18 12:02:05,79.39,Beauty,Credit Card,1077,11,2,0.1818,1,2,1,1,67.71,8.0,3,2,1,1,0,0,0,1
ORD_601371_98540,CUST_023651,2025-07-18 12:04:53,281.21,Electronics,Debit Card,753,10,5,0.5,0,2,0,2,239.59,14.3,2,8,0,2,0,0,1,1
ORD_840940_77024,CUST_018504,2025-07-18 12:14:19,15.99,Beauty,Credit Card,371,10,3,0.3,0,1,0,0,26.98,20.6,4,1,0,2,0,0,0,1
ORD_700191_72969,CUST_017521,2025-07-18 12:15:44,76.67,Clothing,Credit Card,851,14,0,0.0,0,3,0,0,51.22,36.9,3,1,0,0,0,0,0,0
ORD_224974_35453,CUST_008515,2025-07-18 12:18:41,352.01,Home,Credit Card,590,9,3,0.3333,0,2,0,0,206.87,11.1,6,7,0,0,0,0,1,0
ORD_147511_29143,CUST_006990,2025-07-18 12:20:13,160.51,Clothing,Credit Card,679,12,6,0.5,0,0,0,0,177.91,30.3,3,0,1,1,0,0,1,1
ORD_901881_872,CUST_000217,2025-07-18 12:23:18,23.27,Beauty,Credit Card,310,7,1,0.1429,0,4,0,0,31.62,8.7,2,8,0,0,1,0,0,1
ORD_994094_82673,CUST_019846,2025-07-18 12:30:42,31.13,Beauty,Credit Card,1009,16,1,0.0625,1,4,0,1,29.82,19.8,3,0,3,1,0,0,0,0
ORD_347363_43032,CUST_010384,2025-07-18 12:44:36,22.88,Books,Debit Card,343,6,2,0.3333,0,0,0,0,27.32,13.5,4,0,4,1,0,0,0,1
ORD_473942_62557,CUST_015105,2025-07-18 12:48:41,104.61,Beauty,Credit Card,454,5,0,0.0,0,2,0,0,93.65,30.1,3,5,0,0,0,0,0,0
ORD_780866_93561,CUST_022434,2025-07-18 12:58:44,82.17,Clothing,Debit Card,417,6,0,0.0,0,0,0,0,85.27,53.5,6,3,0,0,0,0,0,0
ORD_233853_41730,CUST_010090,2025-07-18 12:59:12,230.45,Home,UPI,1134,15,5,0.3333,0,2,0,2,202.28,18.8,5,3,0,2,1,0,1,1
ORD_585724_96746,CUST_023215,2025-07-18 13:02:08,138.47,Electronics,Debit Card,509,8,2,0.25,0,1,0,1,88.08,47.4,3,7,3,0,0,0,0,1
ORD_294592_15294,CUST_003685,2025-07-18 13:02:15,175.78,Home,Credit Card,721,13,4,0.3077,1,3,0,1,112.56,29.4,2,2,2,0,0,0,1,1
ORD_203710_37897,CUST_009133,2025-07-18 13:08:29,93.99,Clothing,Credit Card,523,11,0,0.0,1,1,0,0,105.98,45.8,2,2,2,2,0,0,0,1
ORD_531259_16047,CUST_003878,2025-07-18 13:13:37,35.1,Clothing,Credit Card,360,10,2,0.2,0,1,0,0,49.23,18.0,6,2,2,1,0,0,0,1
ORD_345908_18008,CUST_004300,2025-07-18 13:21:00,79.67,Books,Credit Card,228,10,1,0.1,0,2,0,0,102.49,15.8,3,8,1,0,0,0,0,1
ORD_297693_29612,CUST_007097,2025-07-18 13:32:52,172.88,Books,Netbanking,422,13,2,0.1538,1,1,0,0,217.95,24.6,1,15,0,0,0,0,1,0
ORD_556538_47946,CUST_011579,2025-07-18 13:40:00,32.42,Beauty,COD,1143,11,7,0.6364,2,4,0,1,53.48,8.9,3,3,0,0,0,0,0,0
ORD_185263_7757,CUST_001842,2025-07-18 13:41:49,187.55,Beauty,UPI,330,5,1,0.2,1,1,0,0,210.35,21.3,1,0,0,0,0,0,1,0
ORD_993491_19879,CUST_004761,2025-07-18 13:48:57,31.59,Electronics,Credit Card,737,10,2,0.2,0,0,0,0,32.5,32.0,3,3,4,0,0,0,0,1
ORD_788355_13538,CUST_003255,2025-07-18 13:49:00,198.42,Electronics,UPI,524,15,7,0.4667,0,1,0,0,164.19,20.2,2,5,0,0,0,0,1,1
ORD_766584_103754,CUST_024920,2025-07-18 13:58:57,181.79,Electronics,Debit Card,443,16,4,0.25,1,1,0,0,119.07,30.2,6,11,1,1,3,0,1,1
ORD_884654_85942,CUST_020612,2025-07-18 14:02:16,64.93,Clothing,UPI,366,10,4,0.4,0,1,0,0,51.43,16.2,5,3,0,1,0,0,0,1
ORD_558219_58218,CUST_014083,2025-07-18 14:04:11,31.08,Beauty,UPI,968,9,2,0.2222,0,1,0,0,47.13,27.1,6,0,2,3,0,0,0,1
ORD_719373_17296,CUST_004161,2025-07-18 14:12:14,23.82,Clothing,COD,459,10,7,0.7,1,1,1,1,22.94,4.4,4,18,0,0,0,0,0,1
ORD_160882_74478,CUST_017911,2025-07-18 14:20:39,257.63,Beauty,COD,857,7,0,0.0,0,0,0,0,325.12,37.7,3,7,0,0,0,0,1,0
ORD_262129_10055,CUST_002400,2025-07-18 14:25:26,44.36,Clothing,UPI,1150,9,1,0.1111,0,1,0,0,37.33,9.5,6,22,1,2,0,0,0,1
ORD_616492_79057,CUST_018987,2025-07-18 14:27:24,31.48,Clothing,UPI,759,12,1,0.0833,1,2,0,0,41.97,10.7,1,6,0,0,0,0,0,0
ORD_557919_55155,CUST_013339,2025-07-18 14:37:58,176.8,Books,Credit Card,1154,8,2,0.25,0,0,0,0,152.51,19.6,6,0,0,2,0,0,1,1
ORD_887946_104002,CUST_024987,2025-07-18 14:43:14,41.44,Clothing,Debit Card,1113,9,2,0.2222,0,0,0,0,28.65,33.2,4,0,1,0,0,0,0,1
ORD_750403_38670,CUST_009311,2025-07-18 14:46:06,46.87,Clothing,Debit Card,1065,18,4,0.2222,1,2,0,1,44.46,14.5,4,10,0,3,0,0,0,1
ORD_912844_14883,CUST_003575,2025-07-18 14:49:02,79.37,Clothing,Credit Card,675,8,1,0.125,0,2,0,0,87.11,12.1,3,2,0,0,0,0,0,1
ORD_916739_22554,CUST_005413,2025-07-18 14:52:12,46.74,Beauty,Netbanking,736,8,4,0.5,0,1,0,1,60.37,44.7,3,0,1,1,0,0,0,1
ORD_361336_39160,CUST_009442,2025-07-18 14:57:46,68.11,Home,Credit Card,875,5,1,0.2,0,0,0,0,66.6,10.1,4,2,0,1,0,0,0,0
ORD_863811_35821,CUST_008600,2025-07-18 15:00:10,18.78,Clothing,UPI,981,13,3,0.2308,0,1,0,1,30.88,48.7,3,2,0,0,0,0,0,0
ORD_694465_61186,CUST_014785,2025-07-18 15:13:22,32.71,Clothing,Credit Card,553,15,3,0.2,0,2,0,0,25.6,24.2,4,3,0,1,0,0,0,0
ORD_596204_62296,CUST_015044,2025-07-18 15:16:51,21.08,Clothing,Netbanking,1103,12,3,0.25,0,1,0,1,26.66,18.2,8,2,1,1,0,0,0,0
ORD_800879_58486,CUST_014145,2025-07-18 15:17:48,101.54,Home,UPI,541,8,5,0.625,1,1,1,1,79.81,36.0,1,8,3,0,0,0,0,1
ORD_434524_45902,CUST_011102,2025-07-18 15:19:36,71.35,Beauty,Credit Card,1037,7,4,0.5714,0,1,0,1,61.98,12.4,5,8,0,0,0,0,0,0
ORD_545423_58764,CUST_014206,2025-07-18 15:20:00,36.95,Electronics,UPI,923,11,2,0.1818,0,1,0,0,74.81,54.2,1,1,3,0,0,0,0,1
ORD_666122_92357,CUST_022145,2025-07-18 15:34:32,71.96,Clothing,Credit Card,685,10,5,0.5,0,3,0,3,73.94,5.1,2,13,0,0,0,0,0,1
ORD_820727_35350,CUST_008493,2025-07-18 15:38:32,109.9,Books,UPI,502,7,1,0.1429,0,1,0,1,122.79,5.0,6,1,0,1,0,0,0,0
ORD_663153_51976,CUST_012529,2025-07-18 15:39:53,111.59,Home,Credit Card,613,8,4,0.5,0,0,0,0,100.77,15.1,3,17,0,0,0,0,0,1
ORD_770567_45799,CUST_011080,2025-07-18 15:40:45,50.05,Clothing,UPI,953,13,3,0.2308,0,2,0,0,33.53,4.4,6,16,2,0,0,0,0,1
ORD_456192_2043,CUST_000488,2025-07-18 15:52:55,99.89,Electronics,Debit Card,1167,10,4,0.4,0,1,0,0,118.85,29.4,6,1,0,1,0,0,0,0
ORD_927257_4775,CUST_001155,2025-07-18 16:04:22,103.29,Home,Credit Card,885,8,4,0.5,0,1,0,1,111.23,10.2,4,6,0,1,1,0,0,0
ORD_220227_8108,CUST_001931,2025-07-18 16:09:15,77.85,Beauty,COD,827,12,2,0.1667,0,0,0,0,105.21,49.0,4,11,1,0,0,0,0,1
ORD_960903_24658,CUST_005940,2025-07-18 16:10:08,130.22,Clothing,Debit Card,637,9,1,0.1111,0,1,0,0,253.89,20.7,7,17,2,0,0,0,0,1
ORD_409021_4523,CUST_001092,2025-07-18 16:11:01,47.56,Electronics,Credit Card,915,9,2,0.2222,0,3,0,0,89.73,12.7,3,27,1,0,1,0,0,0
ORD_595772_17132,CUST_004131,2025-07-18 16:15:42,90.19,Clothing,Debit Card,495,7,0,0.0,0,1,0,0,51.49,31.8,5,4,1,0,0,0,0,1
ORD_707077_39758,CUST_009594,2025-07-18 16:16:51,253.55,Clothing,Credit Card,325,15,5,0.3333,2,2,1,1,147.63,19.0,2,14,0,0,0,0,1,0
ORD_917366_30124,CUST_007223,2025-07-18 16:30:18,61.82,Clothing,Credit Card,387,8,1,0.125,0,2,0,0,57.69,8.2,4,26,0,0,0,0,0,0
ORD_417269_3262,CUST_000777,2025-07-18 16:44:51,130.13,Clothing,Netbanking,315,8,4,0.5,1,1,1,1,114.44,9.4,5,6,0,0,0,0,0,0
ORD_642446_9927,CUST_002362,2025-07-18 16:50:32,101.27,Electronics,UPI,747,18,7,0.3889,0,3,0,1,168.47,45.7,3,5,0,0,0,0,0,1
ORD_607636_23181,CUST_005561,2025-07-18 16:54:14,30.13,Clothing,COD,316,14,4,0.2857,2,3,0,0,28.07,70.0,8,16,2,3,0,0,0,1
ORD_492181_19212,CUST_004580,2025-07-18 16:54:41,49.17,Clothing,Credit Card,722,18,6,0.3333,0,3,0,0,43.65,23.9,9,10,0,0,0,0,0,1
ORD_959451_67494,CUST_016246,2025-07-18 16:58:02,220.32,Beauty,UPI,490,10,3,0.3,0,2,0,1,208.78,26.5,8,2,0,0,0,0,1,0
ORD_970659_36899,CUST_008865,2025-07-18 17:04:26,143.41,Books,Credit Card,473,16,1,0.0625,0,1,0,0,179.97,40.2,5,10,1,0,0,0,0,0
ORD_622381_25625,CUST_006155,2025-07-18 17:12:49,64.32,Clothing,Debit Card,377,14,2,0.1429,0,3,0,1,86.03,12.2,6,16,4,0,0,0,0,1
ORD_541166_72505,CUST_017414,2025-07-18 17:19:17,79.67,Clothing,Credit Card,895,11,2,0.1818,0,2,0,0,61.89,45.8,4,1,1,1,0,0,0,0
ORD_888997_43665,CUST_010549,2025-07-18 17:24:52,84.58,Books,Credit Card,418,8,3,0.375,0,1,0,0,113.72,4.9,4,1,0,0,1,0,0,0
ORD_444148_52641,CUST_012708,2025-07-18 17:33:00,54.68,Clothing,Debit Card,579,10,0,0.0,0,0,0,0,56.72,19.4,6,25,1,0,0,0,0,1
ORD_674426_71041,CUST_017082,2025-07-18 17:37:47,139.55,Books,Credit Card,338,9,2,0.2222,1,2,0,1,101.45,66.0,3,16,0,0,0,0,0,0
ORD_752297_46835,CUST_011316,2025-07-18 17:40:01,95.06,Electronics,Credit Card,620,15,2,0.1333,0,2,0,0,78.96,5.9,4,6,1,3,0,0,0,1
ORD_127085_93037,CUST_022309,2025-07-18 17:46:00,18.37,Electronics,Debit Card,406,9,4,0.4444,0,1,0,0,20.17,24.1,2,6,0,0,0,0,0,0
ORD_526184_9016,CUST_002129,2025-07-18 17:49:24,210.54,Clothing,Debit Card,512,6,5,0.8333,0,0,0,0,180.18,13.3,2,10,0,0,0,0,1,1
ORD_347569_57979,CUST_014031,2025-07-18 17:52:54,308.49,Clothing,Credit Card,698,11,8,0.7273,0,3,0,3,339.56,34.0,4,0,0,0,0,0,1,0
ORD_393240_22049,CUST_005293,2025-07-18 17:54:51,63.82,Electronics,COD,422,10,5,0.5,0,1,0,0,49.36,11.6,2,13,1,1,0,0,0,1
ORD_429319_74668,CUST_017950,2025-07-18 17:58:10,218.55,Books,Debit Card,401,15,2,0.1333,2,3,0,0,182.02,4.7,4,3,2,0,0,0,1,0
ORD_636499_77703,CUST_018668,2025-07-18 18:03:56,47.38,Beauty,Debit Card,527,11,4,0.3636,1,2,0,0,50.99,9.8,4,2,0,0,0,0,0,0
ORD_411130_69602,CUST_016749,2025-07-18 18:06:44,325.18,Clothing,Credit Card,818,10,7,0.7,0,1,0,1,380.57,11.7,4,2,3,1,0,0,1,1
ORD_329606_86055,CUST_020633,2025-07-18 18:08:42,67.36,Clothing,Credit Card,501,13,6,0.4615,0,2,0,0,56.93,34.4,3,10,0,1,0,0,0,0
ORD_438403_53890,CUST_013021,2025-07-18 18:14:56,62.03,Clothing,COD,368,8,3,0.375,1,2,0,0,75.49,11.8,5,3,0,0,0,0,0,1
ORD_815493_15824,CUST_003827,2025-07-18 18:15:57,150.51,Clothing,UPI,443,10,0,0.0,0,2,0,0,161.49,12.8,6,8,1,1,0,0,1,0
ORD_856732_42909,CUST_010351,2025-07-18 18:16:15,60.84,Electronics,Debit Card,271,16,4,0.25,3,4,2,2,44.2,8.2,4,1,4,2,0,0,0,1
ORD_235105_26959,CUST_006477,2025-07-18 18:19:14,100.19,Clothing,Debit Card,1067,9,3,0.3333,0,1,0,0,85.67,23.7,1,0,2,0,0,0,0,1
ORD_348403_57097,CUST_013805,2025-07-18 18:20:34,150.35,Books,COD,903,10,3,0.3,0,2,0,1,195.59,15.7,6,7,0,0,0,0,1,0
ORD_235613_15522,CUST_003746,2025-07-18 18:40:40,28.25,Electronics,UPI,996,11,5,0.4545,1,3,0,0,38.18,13.8,6,0,1,1,1,0,0,1
ORD_620861_12961,CUST_003111,2025-07-18 18:42:07,89.02,Beauty,Credit Card,576,7,3,0.4286,0,2,0,0,79.38,14.8,5,12,0,2,0,0,0,1
ORD_188823_45620,CUST_011031,2025-07-18 18:43:41,172.25,Clothing,Credit Card,362,9,0,0.0,1,1,0,0,149.77,9.8,4,16,1,0,0,0,1,0
ORD_892477_85794,CUST_020579,2025-07-18 18:48:51,226.63,Clothing,UPI,449,12,6,0.5,1,2,1,2,249.3,13.7,3,6,4,2,0,0,1,1
ORD_372171_47725,CUST_011529,2025-07-18 18:52:04,37.97,Clothing,Debit Card,860,16,7,0.4375,2,4,1,2,44.66,17.2,5,3,5,0,0,0,0,1
ORD_847736_39323,CUST_009480,2025-07-18 18:56:26,52.44,Electronics,Credit Card,856,11,3,0.2727,0,0,0,0,57.36,10.8,5,1,0,0,0,0,0,0
ORD_292204_11905,CUST_002875,2025-07-18 19:11:18,158.02,Home,Debit Card,423,7,0,0.0,1,2,0,0,119.93,15.2,3,13,1,1,0,0,1,1
ORD_695177_102969,CUST_024726,2025-07-18 19:23:59,15.73,Clothing,UPI,514,7,1,0.1429,0,1,0,0,19.04,25.1,4,9,2,0,0,0,0,0
ORD_450238_32186,CUST_007736,2025-07-18 19:24:10,178.01,Electronics,Credit Card,657,15,3,0.2,1,3,1,1,235.28,15.6,4,4,7,2,0,0,1,1
ORD_251551_75554,CUST_018150,2025-07-18 19:26:50,110.3,Books,UPI,490,15,4,0.2667,0,1,0,0,100.33,25.6,6,1,1,1,0,0,0,1
ORD_710969_6746,CUST_001605,2025-07-18 19:27:29,205.36,Beauty,Credit Card,889,13,5,0.3846,0,3,0,0,171.06,53.8,6,27,3,0,0,0,1,1
ORD_330301_68783,CUST_016564,2025-07-18 19:31:34,25.07,Clothing,UPI,415,8,0,0.0,0,1,0,0,25.52,17.3,2,1,2,0,0,0,0,1
ORD_995922_69077,CUST_016637,2025-07-18 19:34:14,73.81,Clothing,UPI,799,12,6,0.5,0,2,0,2,66.79,36.9,2,7,1,0,0,0,0,1
ORD_193397_45672,CUST_011047,2025-07-18 19:34:26,16.43,Home,Credit Card,809,13,7,0.5385,0,0,0,0,33.84,29.0,4,0,2,1,0,0,0,1
ORD_144545_31354,CUST_007517,2025-07-18 19:38:21,59.34,Electronics,Credit Card,358,18,7,0.3889,0,1,0,0,53.15,3.7,3,3,0,1,0,0,0,1
ORD_426983_23556,CUST_005650,2025-07-18 19:40:38,34.55,Home,Debit Card,884,13,3,0.2308,0,1,0,0,26.36,26.9,3,7,1,0,0,0,0,1
